[1/3/2020, Bangladesh, 0]
[6/12/2020, United States of America, 115063]
[6/13/2020, United States of America, 115951]
[6/14/2020, United States of America, 116679]
[6/15/2020, United States of America, 117357]
[6/16/2020, United States of America, 117843]
[6/17/2020, United States of America, 118379]
[6/18/2020, United States of America, 119042]
[6/19/2020, United States of America, 119714]
[6/20/2020, United States of America, 120367]
[6/21/2020, United States of America, 121110]
[6/22/2020, United States of America, 121685]
[6/23/2020, United States of America, 122102]
[6/24/2020, United States of America, 122600]
[6/25/2020, United States of America, 123341]
[6/26/2020, United States of America, 124030]
[6/27/2020, United States of America, 126572]
[6/28/2020, United States of America, 127273]
[6/29/2020, United States of America, 127847]
[6/30/2020, United States of America, 128281]
[7/1/2020, United States of America, 128758]
[7/2/2020, United States of America, 129394]
[7/3/2020, United States of America, 130178]
[7/4/2020, United States of America, 130881]
[7/5/2020, United States of America, 131697]
[7/6/2020, United States of America, 132238]
[7/7/2020, United States of America, 132694]
[7/8/2020, United States of America, 133320]
[7/9/2020, United States of America, 134247]
[7/10/2020, United States of America, 135335]
[7/11/2020, United States of America, 136284]
[7/12/2020, United States of America, 137236]
[7/13/2020, United States of America, 138119]
[7/14/2020, United States of America, 138959]
[7/15/2020, United States of America, 139691]
[7/16/2020, United States of America, 140620]
[7/17/2020, United States of America, 141747]
[7/18/2020, United States of America, 142825]
[7/19/2020, United States of America, 143915]
[7/20/2020, United States of America, 144915]
[7/21/2020, United States of America, 145851]
[7/22/2020, United States of America, 146736]
[7/23/2020, United States of America, 147922]
[7/24/2020, United States of America, 149108]
[7/25/2020, United States of America, 150372]
[7/26/2020, United States of America, 151707]
[7/27/2020, United States of America, 152853]
[7/28/2020, United States of America, 153813]
[7/29/2020, United States of America, 154757]
[7/30/2020, United States of America, 155948]
[7/31/2020, United States of America, 157106]
[8/1/2020, United States of America, 158533]
[8/2/2020, United States of America, 159920]
[8/3/2020, United States of America, 161048]
[8/4/2020, United States of America, 161965]
[8/5/2020, United States of America, 162848]
[8/6/2020, United States of America, 163923]
[8/7/2020, United States of America, 165179]
[8/8/2020, United States of America, 166390]
[8/9/2020, United States of America, 167698]
[8/10/2020, United States of America, 168742]
[8/11/2020, United States of America, 169644]
[8/12/2020, United States of America, 170458]
[8/13/2020, United States of America, 171550]
[8/14/2020, United States of America, 172889]
[8/15/2020, United States of America, 174091]
[8/16/2020, United States of America, 175144]
[8/17/2020, United States of America, 176090]
[8/18/2020, United States of America, 176976]
[8/19/2020, United States of America, 177624]
[8/20/2020, United States of America, 178562]
[8/21/2020, United States of America, 179827]
[8/22/2020, United States of America, 180818]
[8/23/2020, United States of America, 181832]
[8/24/2020, United States of America, 182825]
[8/25/2020, United States of America, 183667]
[8/26/2020, United States of America, 184271]
[8/27/2020, United States of America, 185149]
[8/28/2020, United States of America, 186201]
[8/29/2020, United States of America, 187151]
[8/30/2020, United States of America, 188181]
[8/31/2020, United States of America, 189004]
[9/1/2020, United States of America, 189736]
[9/2/2020, United States of America, 190304]
[9/3/2020, United States of America, 191162]
[9/4/2020, United States of America, 192031]
[9/5/2020, United States of America, 192967]
[9/6/2020, United States of America, 193882]
[9/7/2020, United States of America, 194669]
[9/8/2020, United States of America, 195365]
[9/9/2020, United States of America, 195775]
[9/10/2020, United States of America, 196335]
[9/11/2020, United States of America, 197167]
[9/12/2020, United States of America, 197989]
[9/13/2020, United States of America, 198858]
[9/14/2020, United States of America, 199513]
[9/15/2020, United States of America, 200254]
[9/16/2020, United States of America, 200688]
[9/17/2020, United States of America, 201442]
[9/18/2020, United States of America, 202525]
[9/19/2020, United States of America, 203249]
[9/20/2020, United States of America, 204065]
[9/21/2020, United States of America, 204719]
[9/22/2020, United States of America, 205191]
[9/23/2020, United States of America, 205762]
[9/24/2020, United States of America, 206408]
[9/25/2020, United States of America, 207308]
[9/26/2020, United States of America, 208042]
[9/27/2020, United States of America, 208802]
[9/28/2020, United States of America, 209475]
[9/29/2020, United States of America, 209974]
[9/30/2020, United States of America, 210373]
[10/1/2020, United States of America, 211171]
[10/2/2020, United States of America, 211855]
[10/3/2020, United States of America, 212597]
[10/4/2020, United States of America, 213507]
[10/5/2020, United States of America, 214054]
[10/6/2020, United States of America, 214646]
[10/7/2020, United States of America, 215167]
[10/8/2020, United States of America, 215798]
[10/9/2020, United States of America, 216595]
[10/10/2020, United States of America, 217320]
[10/11/2020, United States of America, 218105]
[10/12/2020, United States of America, 218788]
[10/13/2020, United States of America, 219364]
[10/14/2020, United States of America, 219869]
[10/15/2020, United States of America, 220519]
[10/16/2020, United States of America, 221334]
[10/17/2020, United States of America, 222043]
[10/18/2020, United States of America, 222917]
[10/19/2020, United States of America, 223600]
[10/20/2020, United States of America, 224353]
[10/21/2020, United States of America, 224966]
[10/22/2020, United States of America, 225752]
[10/23/2020, United States of America, 226793]
[10/24/2020, United States of America, 227716]
[10/25/2020, United States of America, 228655]
[10/26/2020, United States of America, 229449]
[10/27/2020, United States of America, 230054]
[10/28/2020, United States of America, 230749]
[10/29/2020, United States of America, 231641]
[10/30/2020, United States of America, 232712]
[10/31/2020, United States of America, 233811]
[11/1/2020, United States of America, 234731]
[11/2/2020, United States of America, 235668]
[11/3/2020, United States of America, 236373]
[11/4/2020, United States of America, 237116]
[11/5/2020, United States of America, 238151]
[11/6/2020, United States of America, 239451]
[11/7/2020, United States of America, 240654]
[11/8/2020, United States of America, 241940]
[11/9/2020, United States of America, 243012]
[11/10/2020, United States of America, 243893]
[11/11/2020, United States of America, 244839]
[11/12/2020, United States of America, 246516]
[11/13/2020, United States of America, 248029]
[11/14/2020, United States of America, 249392]
[11/15/2020, United States of America, 250653]
[11/16/2020, United States of America, 252111]
[11/17/2020, United States of America, 253145]
[11/18/2020, United States of America, 254186]
[11/19/2020, United States of America, 255771]
[11/20/2020, United States of America, 257614]
[11/21/2020, United States of America, 259517]
[11/22/2020, United States of America, 261487]
[11/23/2020, United States of America, 263184]
[11/24/2020, United States of America, 264493]
[11/25/2020, United States of America, 265949]
[11/26/2020, United States of America, 267819]
[11/27/2020, United States of America, 270101]
[11/28/2020, United States of America, 271770]
[11/29/2020, United States of America, 273430]
[11/30/2020, United States of America, 274926]
[12/1/2020, United States of America, 276204]
[12/2/2020, United States of America, 277778]
[12/3/2020, United States of America, 280138]
[12/4/2020, United States of America, 282909]
[12/5/2020, United States of America, 285631]
[12/6/2020, United States of America, 288241]
[12/7/2020, United States of America, 290588]
[12/8/2020, United States of America, 292194]
[12/9/2020, United States of America, 294204]
[12/10/2020, United States of America, 296737]
[12/11/2020, United States of America, 300097]
[12/12/2020, United States of America, 302774]
[12/13/2020, United States of America, 305986]
[12/14/2020, United States of America, 308388]
[12/15/2020, United States of America, 310429]
[12/16/2020, United States of America, 312434]
[12/17/2020, United States of America, 315183]
[12/18/2020, United States of America, 318570]
[12/19/2020, United States of America, 321911]
[12/20/2020, United States of America, 324855]
[12/21/2020, United States of America, 327537]
[12/22/2020, United States of America, 329619]
[12/23/2020, United States of America, 331788]
[12/24/2020, United States of America, 334683]
[12/25/2020, United States of America, 337875]
[12/26/2020, United States of America, 340897]
[12/27/2020, United States of America, 343123]
[12/28/2020, United States of America, 344773]
[12/29/2020, United States of America, 346663]
[12/30/2020, United States of America, 348889]
[12/31/2020, United States of America, 352225]
[1/1/2021, United States of America, 355983]
[1/2/2021, United States of America, 359749]
[1/3/2021, United States of America, 362782]
[1/4/2021, United States of America, 365126]
[1/5/2021, United States of America, 367150]
[1/6/2021, United States of America, 369231]
[1/7/2021, United States of America, 372712]
[1/8/2021, United States of America, 376571]
[1/9/2021, United States of America, 380528]
[1/10/2021, United States of America, 384283]
[1/11/2021, United States of America, 387620]
[1/12/2021, United States of America, 390172]
[1/13/2021, United States of America, 392792]
[1/14/2021, United States of America, 396373]
[1/15/2021, United States of America, 400425]
[1/16/2021, United States of America, 404131]
[1/17/2021, United States of America, 407532]
[1/18/2021, United States of America, 411062]
[1/19/2021, United States of America, 413637]
[1/20/2021, United States of America, 415930]
[1/21/2021, United States of America, 418660]
[1/22/2021, United States of America, 422500]
[1/23/2021, United States of America, 426328]
[1/24/2021, United States of America, 430013]
[1/25/2021, United States of America, 433002]
[1/26/2021, United States of America, 435483]
[1/27/2021, United States of America, 437604]
[1/28/2021, United States of America, 441148]
[1/29/2021, United States of America, 445126]
[1/30/2021, United States of America, 448980]
[1/31/2021, United States of America, 452238]
[2/1/2021, United States of America, 455002]
[2/2/2021, United States of America, 457293]
[2/3/2021, United States of America, 459564]
[2/4/2021, United States of America, 462527]
[2/5/2021, United States of America, 465827]
[2/6/2021, United States of America, 468957]
[2/7/2021, United States of America, 472370]
[2/8/2021, United States of America, 475136]
[2/9/2021, United States of America, 476939]
[2/10/2021, United States of America, 478633]
[2/11/2021, United States of America, 481064]
[2/12/2021, United States of America, 483880]
[2/13/2021, United States of America, 487117]
[2/14/2021, United States of America, 492189]
[2/15/2021, United States of America, 495468]
[2/16/2021, United States of America, 497022]
[2/17/2021, United States of America, 498420]
[2/18/2021, United States of America, 499838]
[2/19/2021, United States of America, 502021]
[2/20/2021, United States of America, 504258]
[2/21/2021, United States of America, 506674]
[2/22/2021, United States of America, 508492]
[2/23/2021, United States of America, 510038]
[2/24/2021, United States of America, 511543]
[2/25/2021, United States of America, 513232]
[2/26/2021, United States of America, 515231]
[2/27/2021, United States of America, 518151]
[2/28/2021, United States of America, 520081]
[3/1/2021, United States of America, 521691]
[3/2/2021, United States of America, 522778]
[3/3/2021, United States of America, 524027]
[3/4/2021, United States of America, 525374]
[3/5/2021, United States of America, 526923]
[3/6/2021, United States of America, 528475]
[3/7/2021, United States of America, 530428]
[3/8/2021, United States of America, 531696]
[3/9/2021, United States of America, 532606]
[3/10/2021, United States of America, 533428]
[3/11/2021, United States of America, 534579]
[3/12/2021, United States of America, 536157]
[3/13/2021, United States of America, 537480]
[3/14/2021, United States of America, 538932]
[3/15/2021, United States of America, 539905]
[3/16/2021, United States of America, 540567]
[3/17/2021, United States of America, 541262]
[3/18/2021, United States of America, 542121]
[3/19/2021, United States of America, 543169]
[3/20/2021, United States of America, 544006]
[3/21/2021, United States of America, 545194]
[3/22/2021, United States of America, 545910]
[3/23/2021, United States of America, 546458]
[3/24/2021, United States of America, 547392]
[3/25/2021, United States of America, 548137]
[3/26/2021, United States of America, 549259]
[3/27/2021, United States of America, 550251]
[3/28/2021, United States of America, 551306]
[3/29/2021, United States of America, 552161]
[3/30/2021, United States of America, 552781]
[3/31/2021, United States of America, 553334]
[4/1/2021, United States of America, 554052]
[4/2/2021, United States of America, 555004]
[4/3/2021, United States of America, 555814]
[4/4/2021, United States of America, 556650]
[4/5/2021, United States of America, 557390]
[4/6/2021, United States of America, 557906]
[4/7/2021, United States of America, 558271]
[4/8/2021, United States of America, 558991]
[4/9/2021, United States of America, 559810]
[4/10/2021, United States of America, 560670]
[4/11/2021, United States of America, 561532]
[4/12/2021, United States of America, 562277]
[4/13/2021, United States of America, 562747]
[4/14/2021, United States of America, 563279]
[4/15/2021, United States of America, 564015]
[4/16/2021, United States of America, 564809]
[4/17/2021, United States of America, 565600]
[4/18/2021, United States of America, 566405]
[4/19/2021, United States of America, 567034]
[4/20/2021, United States of America, 567533]
[4/21/2021, United States of America, 568010]
[4/22/2021, United States of America, 568739]
[4/23/2021, United States of America, 569501]
[4/24/2021, United States of America, 570281]
[4/25/2021, United States of America, 571117]
[4/26/2021, United States of America, 571782]
[4/27/2021, United States of America, 572217]
[4/28/2021, United States of America, 572682]
[4/29/2021, United States of America, 573217]
[4/30/2021, United States of America, 574050]
[5/1/2021, United States of America, 574809]
[5/2/2021, United States of America, 575600]
[5/3/2021, United States of America, 576223]
[5/4/2021, United States of America, 576725]
[5/5/2021, United States of America, 577188]
[5/6/2021, United States of America, 577863]
[5/7/2021, United States of America, 578575]
[5/8/2021, United States of America, 579239]
[5/9/2021, United States of America, 580041]
[5/10/2021, United States of America, 580656]
[5/11/2021, United States of America, 581060]
[5/12/2021, United States of America, 581469]
[5/13/2021, United States of America, 582063]
[5/14/2021, United States of America, 582750]
[5/15/2021, United States of America, 583336]
[5/16/2021, United States of America, 584021]
[5/17/2021, United States of America, 584450]
[5/18/2021, United States of America, 584888]
[5/19/2021, United States of America, 585254]
[5/20/2021, United States of America, 585856]
[5/21/2021, United States of America, 586454]
[5/22/2021, United States of America, 586976]
[5/23/2021, United States of America, 587641]
[5/24/2021, United States of America, 588041]
[5/25/2021, United States of America, 588327]
[5/26/2021, United States of America, 588892]
